1	0	1/4
5	4	1/65536
7	6	1/1310720
9	8	1125/30064771072
9	0	1/1073741824
11	10	227/120259084288
11	2	1/21474836480
13	12	454541/4644337115725824
13	4	1125/492581209243648
13	0	1/429496729600
15	14	208917/40250921669623808
15	6	227/1970324836974592
15	2	225/1970324836974592
17	16	25880735367/92325954088916305838080
17	8	454541/76092819304051900416
17	4	227/39406496739491840
17	0	1265625/225972614902942007296
19	18	125277175/8153460880579621814272
19	10	208917/659471100635116470272
19	6	454541/1521856386081038008320
19	2	255375/903890459611768029184
21	20	166443607629/195241519867762611715047424
21	12	25880735367/1512668431792804754851102720
21	8	208917/13189422012702329405440
21	4	170452875/11635911013790805806546944
21	0	51529/3615561838447072116736
23	22	261219438545/5466762556297353128021327872
23	14	125277175/133586303067416523805032448
23	10	25880735367/30253368635856095097022054400
23	6	235031625/302533686358560950970220544
23	2	103180807/139630932165489669678563328
25	24	61215545321183383/22660561743761085913323863271276544
25	16	166443607629/3198837061513422630339336994816
25	12	25055435/534345212269666095220129792
25	8	5823165457575/138787933684362553379490615001088
25	4	47424159/1210134745434243803880882176
25	0	206607520681/5392466811127116477460585119744
27	26	2929733987165577/19042488860303433540608288463257600
27	18	261219438545/89567437722375833649501435854848
27	14	166443607629/63976741230268452606786739896320
27	10	140936821875/61282983704783465128606245584896
27	6	5874926928309/2775758673687251067589812300021760
27	2	31653780699/15578237454367225379330579234816
29	28	15006736808343995/1701775295384789755250870171901886464
29	20	61215545321183383/371270643609781631603898175836594896896
29	16	52243887709/358269750889503334598005743419392
29	12	187249058582625/1467472899643405658513431525045829632
29	8	28437918725/245131934819133860514424982339584
29	4	3921285111483849/35732737943329366886093309425651548160
29	0	43646312889/405034173813547859862595060105216
31	30	138616445294387951/272731882865614989723099982812697067520
31	22	2929733987165577/311992137487211455129326198182012518400
31	18	61215545321183383/7425412872195632632077963516731897937920
31	14	293871868363125/41089241190015358438376082701283229696
31	10	37782698931783/5869891598573622634053726100183318528
31	6	56943612401675/9466855247323624473718227432250540032
31	2	5406925590667539/929051186526563539038426045066940252160
33	32	207122341845195676911/7036018500824244609032196757866671308275712
33	24	15006736808343995/27881886439584395350030256896440507826176
33	20	2929733987165577/6239842749744229102586523963640250368000
33	16	68867488486331305875/170321150297274543061551495961389582140833792
33	12	59296812549715/164356964760061433753504330805132918784
33	8	25218481285097763/75563953104380897542835623762817028456448
33	4	26172531569475/82046078810138078772224637746171346944
33	0	669812463136684624689/2131020449607170383304780125132744872794521600
35	34	60242631893540726631/35180092504121223045160983789333356541378560
35	26	138616445294387951/4468439168870235991623270118403228754247680
35	22	3001347361668799/111527545758337581400121027585762031304704
35	18	131838029422450965/5725080682261329178539546082735784273641472
35	14	13895928787908627941/681284601189098172246205983845558328563335168
35	10	118734944815682845/6347372060767995393598192396076630390341632
35	6	2674838398079061/151127906208761795085671247525634056912896
35	2	648453082740069645/37638802746308463912915597015331597753253888
37	36	526266814796655996371677/5262697107538245428613160315866605210892553420800
37	28	207122341845195676911/115278127117504423674383511680887542714789265408
37	24	138616445294387951/89368783377404719832465402368064575084953600
37	20	5627526303128998125/4263623722644073511872360137251958615424630784
37	16	665049615086585979/572508068226132917853954608273578427364147200
37	12	27824975185836016092203/26310821992436577641764334406981836615785396568064
37	8	4197937034038905/4231581373845330262398794930717753593561088
37	4	331360227890379331911/346651146145409455095709280724398374384524328960
37	0	15694370575980625/16619731082785555494014679201574991215722496
39	38	60856812334766773603275/10385055625542137645796636356643434282827972083712
39	30	60242631893540726631/576390635587522118371917558404437713573946327040
39	26	207122341845195676911/2305562542350088473487670233617750854295785308160
39	22	3465411132359698775/45553453457723522258425742519060399943747371008
39	18	3406529255494086865/51163484671728882142468321647023503385095569408
39	14	443894738753409511719/7369978149141898499093651094392671320948290355200
39	10	983766775528128371247/17540547994957718427842889604654557743856931045376
39	6	104008479410760992631/1941246418414292948535971972056630896553336242176
39	2	1603968073889966775/30613347971282912917543157258778038257334616064
41	40	6204651951860745142123677535/18011460680620263706121496962832758031683062787582459904
41	32	526266814796655996371677/86224029409906613102398018615158459775263595246387200
41	28	60242631893540726631/11527812711750442367438351168088754271478926540800
41	24	233012634575845136524875/52884071371409389369470784750630521995495005084450816
41	20	31465933081826064877/8199621622390234006516633653430871989874526781440
41	16	620107014145589802845/179627685613201286790471638971035659884586959110144
41	12	612071235396670850109/191619431877689360976434928454209454344655549235200
41	8	121869486831087858053908197/40233807368914216221048906459572438370549274154641653760
41	4	2517294870461823875/857173743195921561691208403245785071205369249792
41	0	27703474520556507001641/9529812770068485659579514682028568197355236642258944
43	42	19996178120908123507385454175/984626517207241082601308500634857439065340765721174474752
43	34	60856812334766773603275/170148751368882383188732090067246027289853494619537408
43	30	526266814796655996371677/1724480588198132262047960372303169195505271904927744000
43	26	13554592176046663491975/52884071371409389369470784750630521995495005084450816
43	22	47016771598859418658797/211536285485637557477883139002522087981980020337803264
43	18	5727896150959672148681/28787700141694627277736112666673872860450910025809920
43	14	7308070941232639635/39917263469600285953438141993563479974352657580032
43	10	75823670017538072748861759/439528988063768748633307381491127477997597112613732352000
43	6	589916198763255529167925/3553115455956060653287435895131072479477078756513808384
43	2	43478305734251658659805/266834757561917598468226411096799909525946625983250432
45	44	100494317364450453274139023868955/83720144452326807018953299668876772220269128875487801739575296
45	36	6204651951860745142123677535/295099771791282400561094606239051907591095300711751023067136
45	32	12171362466953354720655/680595005475529532754928360268984109159413978478149632
45	28	7894002221949839945575155/527405945864713047652683944476548983184289664619608276992
45	24	13675077439833744945237/1057681427428187787389415695012610439909900101689016320
45	20	2852896860141123884206147/247557892956906124408402667815522992106911475229612048384
45	16	292518504056238864233/27721489025335567008190330716056322013767542987816960
45	12	181065447113738523122877/18312124451206070381711654515831233565194230370154840064
45	8	863597170384917044247/91330698818445454261466468881273242181318880543113216
45	4	10188936206234313782006828907/1106070628977297857125765644410722338571296708587722494705664
45	0	68235595073765031717025/7471373211733692757110339510710397466726505527531012096
47	46	1439435091962204239541104081967/20240034922540546751834863656211966910394734453414633387589632
47	38	19996178120908123507385454175/16132120857923437897339838474401504281646543105575722594336768
47	34	1240930390372149028424735507/1180399087165129602244378424956207630364381202847004092268544
47	30	68463913876612620303684375/78056079987977531052597223782529249511274870363702024994816
47	26	119462566958840911176370679/158221783759413914295805183342964694955286899385882483097600
47	22	9127582047840631807860457/13615684112629836842462146729853764565880131137628662661120
47	18	3933761662842976839383217/6436505216879559234618469363203597794779698355969913257984
47	14	36237328668467545152165283/63586442666753710180706652983261349182299439403735030169600
47	10	8506794539899783356625/15696106672462346041467132442141057341595054602989862912
47	6	28684440836301942355493349/54674771575743838711110511340124683073222773533748022476800
47	2	15990690379025525002243697735/30969977611364339999521438043500225479996307840456229851758592
49	48	30840541570868607540085446854194625/7303362244008439410633809053466697290211745119663356068919639015424
49	40	100494317364450453274139023868955/1371670846706922406198530861774877036056889407495992143701201649664
49	36	3999235624181624701477090835/64528483431693751589359353897606017126586172422302890377347072
49	32	2326744481947779428296379075625/45125870169598127940734424267125846903743383797372401778031591424
49	28	13814496399992057607943425/312224319951910124210388895130116998045099481454808099979264
49	24	239209844264486813246778435257/6110434876340702847867255720600529110776062747483132421524684800
49	20	12585709927302847985568627/354007786928375757904015814976197878712883409578345229189120
49	16	487316228898983617678729364667/14763798206269657789998460286541884477753880900989548234633379840
49	12	204299725588505480650805/6540319817151810190015541449706881630179370910098460246016
49	8	48975988492542738765457605/1628711740903612824441517486902914195403058039230777455017984
49	4	9003570202512897175187829/306178720824165496782218863504698225210047531788988925870080
49	0	3747342988969856773736235515324689/128375264635702116677696287948891046648857655437482822082476831145984
51	50	5449129744994923628553712331489451/21688772724631123098245857189082919225477303688697239234973473439744
51	42	1439435091962204239541104081967/331612732170904317982062406143376865859907329284745353422268530688
51	38	20098863472890090654827804773791/5486683386827689624794123447099508144227557629983968574804806598656
51	34	22495700386021638945808635946875/7400642707814092982280445579808638892213914942769073891597180993536
51	30	1408455993072389147262074800445/541510442035177535288813091205510162844920605568468821336379097088
51	26	9220638778485741346802073925/4019308274215217873263794873995014703977143496122238215047348224
51	22	36648694715624326931327214603/17652367420539808227172072081734861875575292381617938106626867200
51	18	1559123613848321662573800458577/812008901344831178449915315759803646276463449554425152904835891200
51	14	1526335403867670689742518025/843645611786837587999912016373821970157364622913688470550478848
51	10	150796217199384650404897243/87007495632482474568849486800339889912321258411538900886487040
51	6	230591256674600214418958075/136811786235903477253087468899844792413856875295385306221510656
51	2	10549721392373274975434329529823/6345786684908656286589040432471134288129394732450955120241069260800
53	52	90468576724862079050470081991859497805/6040930489446057454308222111160887326033742441805464649638691610225016832
53	44	30840541570868607540085446854194625/119658287005834271303824327531998368402829232040564425833179365628706816
53	40	1439435091962204239541104081967/6632254643418086359641248122867537317198146585694907068445370613760
53	36	113056107035006759933406401852574375/629256744268494067688388429900948390045170129467601387907213659186659328
53	32	4539132433446144036176498097725/29602570831256371929121782319234555568855659771076295566388723974144
53	28	2820268702850734957646038510436435/20912823836860250597119510832018970768977779546708226754970197084340224
53	24	12714022662542470040875403175/104502015129595664704858666723870382303405730899178193591231053824
53	20	4540057388728751252876361537000153/40490294294537390519158212058200156775719582653259961711456442908672000
53	16	1509405347637536595955789485/14341975400376238995998504278354973492675198589532703999358140416
53	12	2027893517487138653323619926707/20201808028215030291847739311469637232469767511887658932960143343616
53	8	425991882504749738819211427/4385177779877116718270014134737130451580991423941560604678946816
53	4	4912543193659105333138085250455/51555059030847979140235457080466312814898514031310635714064303521792
53	0	8583341235553109297758413742929/90654095498695089808414863321016204116134210463585073146300989440000
55	54	163601495202261891449049707171149531481/182953894823223454330477583938015444731307628237536929389057517338243366912
55	46	5449129744994923628553712331489451/355348852320356320841660124185934548590220143635615567625805388836765696
55	42	6168108314173721508017089370838925/478633148023337085215297310127993473611316928162257703332717462514827264
55	38	1619364478457479769483742092212875/152128004108866697682907092943086423966964207124035500373172532990181376
55	34	22812210041730252893229558418252785/2517026977073976270753553719603793560180680517870405551628854636746637312
55	30	9089082799255699367170491726158675/1143234369748360365975866592150370402037451948553383062605037440610598912
55	26	432085757275630430952350779859865/60414824417596279502789697959165915554824696468268210625469458243649536
55	22	315003811063056056258152263905385/47940508444732270374683323076908985622451985861459794666364428403867648
55	18	155127576126995912170009281347/25240702936854477206747976347968928899149869705928287820128691683328
55	14	10027000985426774002901715067899/1717153682398277574807057841474919164759930238510451009301612184207360
55	10	3182610696878092589903096466735/565650624790020848171736700721149842509153490332854450122884013621248
55	6	45376905289732313909006673885659/8262376565733268235895629832106311711650840801333730828911884432834560
55	2	266459071902145926056807507031/49100056219855218228795673409967916966570013363152986394346955735040
57	56	238296236515778363412465173798478332948073/4455767937921705923412971903735796690710160269119169670569392162806428724101120
57	48	90468576724862079050470081991859497805/98974605139084205331385911069259977949736836166540732819680323341926675775488
57	44	5449129744994923628553712331489451/7106977046407126416833202483718690971804402872712311352516107776735313920
57	40	11565203089075727827532042570322984375/18297826160166827876390672634653105167178238619024337159940900113633503084544
57	36	326751765875420362375830626606509/608512016435466790731628371772345695867856828496142001492690131960725504
57	32	15226262503051557827226808682806224885/32402047851155735672877747540133863613571640403762569295482764146644711636992
57	28	4177541544485762438792446929878475/9908031204485789838457510465303210150991250220795986542576991151958523904
57	24	10705397014029864550582246844545192023/27715421531221128414463779518163282092606939154210978160855364908190711939072
57	20	7623969528804735680882862748125/21168536196375288217392636163829941703420357393371857385147929425084416
57	16	1717524455493690629046616749739683/5036749911173750856763985926421369032429331948702982234137680260418764800
57	12	3147309295940763764528229878379/9616060621430354418919523912259547322655609335658525652089028231561216
57	8	67802711787455686858145408033422299/213155256240873136258251884406152337452409328069110208148706628620922126336
57	4	4102114252111578743136358694573/13114883437671854342691475923978272558175937779894810839542673702912000
57	0	225202149634906513720654252560025/724009788995497105914529481834022916422254789047708676176482470486605824
59	58	198084858015519599024947104390725129607425/61838309816722110032757418768368100159768832952297346036771738189904871684046848
59	50	163601495202261891449049707171149531481/2997516612783693075750544735240445046477744181043805051110318364069779323486208
59	46	18093715344972415810094016398371899561/395898420556336821325543644277039911798947344666162931278721293367706703101952
59	42	6130270963119289082122926372925632375/163016996699668102898753265290545846034860671333125912879473473739643936571392
59	38	7000802936587173911599396435902179875/219573913922001934516688071615837262006138863428292045919290801363602037014528
59	34	654282266135592277245252990521362147/23500386353585478619889355358778406576876134798333292016503982787676384264192
59	30	20994971300828895346673302449630471735/842453244130049127494821436043480453952862650497826801682551867812762502561792
59	26	103503158859723694843038961913656061445/4545329131120265059972059840978778263187538021290600418380279844943276758007808
59	22	777301268387350144800227822195763625/36713935015383832445133837803281230823972828489993763278016197670590293737472
59	18	10129227393799608260849778609384975/506898511060526286224727543635046579423687967317468132043616141408544489472
59	14	1617307316306446796655494389177529/84617398507719014393634963563878999744812776738210101533513028375035248640
59	10	3687785562946409872803785322622772673/199300164585216382401465511919752435518002721744618044619040697760562188124160
59	6	55164851309563342118848167159353877/3045075089155330517975026920087890535034418972415860116410094694584601804800
59	2	416036102368218684840488678240849/23206419026224091447470971286153681900060692975266030725867253922439102464
61	60	48256155336315072718553921904378500861280067/251161231992408941158929224356956446336308827673680434161855551897902032111823486976
61	52	238296236515778363412465173798478332948073/73003301894909229849198131670807292980595265849248475882608921195420528215672750080
61	48	163601495202261891449049707171149531481/59950332255673861515010894704808900929554883620876101022206367281395586469724160
61	44	101777148815469838931778842240841935030625/45404798056765157364183949474845153404397673065072894262493987693755546365356670976
61	40	1236952452113847663681692699248105377/652067986798672411595013061162183384139442685332503651517893894958575746285568
61	36	14018290606164187739877979098552479042125/8479819084859759281357626646905568865955936540535822646519628296775817182622777344
61	32	23132497008266755624016064730176903/15666924235723652413259570239185604384584089865555528011002655191784256176128
61	28	520173366719331014914238156304024168366297/386477110651148297336504323427818745211783646641179040925474034462840423575227203584
61	24	2505064705784178147556341335135955625/2007028447507649507000649799912707285043847957452992392531552139325602724315136
61	20	26480119357692791304697467267334920885/22542211271299655828087540774773637141182338496294079947521361479416323627810816
61	16	15896982349726207184168622073234875/14193158309694736014292371221781304223863263084889107697221251959439245705216
61	12	1895041767777618643084391771815055543723/1753759893295342439759023782433700817751050855609725393959222982974170554852966400
61	8	176494886134811226840553500690381087/167479129903543178488626480604833979426893043482872306402555208202153099264000
61	4	1036076823732901884215272508988999815/997810205214418704130056821174399970520078408881229042945259829521482319396864
61	0	19214518906052047523572655693978401/18595669982855883804618186201667884575180213186759227252701523208901859737600
63	62	23560263693523775142875113098691206921/2041760406818167879887954868063669497324511928334185772993831696385458015567872
63	54	198084858015519599024947104390725129607425/1013158868037175050776697549100942953017652559090439717466468158503401417671423557632
63	50	238296236515778363412465173798478332948073/1460066037898184596983962633416145859611905316984969517652178423908410564313455001600
63	46	184051682102544627880180920567543222916125/1375116741147744765886713898381024645961758098542207654806960770153739404207944892416
63	42	20536366916543691944456708612152106001735/181619192227060629456735797899380613617590692260291577049975950775022185461426683904
63	38	825617627806579193682144318955848848997/8394164346628852621949973852492381301653351322954652720797207808929596807040729088
63	34	165208036496439920037231571806096883875/1884404241079946506968361477090126414656874786785738365893250732616848262805061632
63	30	2865664514849778206889907097260877217453/35936164134933484959438271831834371913183601970016647930517450372707055446555361280
63	26	12589644182971798213653637467560252602125/170652230677130417005729181773322562820787584231169966122936586645929537682567856128
63	22	256018155787386633093995062951204607775/3696922648493143555806356687062876491153903513392229111393503282624277074960973824
63	18	124675053787092478003914098049486891275/1893545746789171089559353425080985519859316433688702715591794364270971184736108544
63	14	3725382953581667358292613771769964379325/58832798553747754379116051154709216766155252702854254549352067002173508213467512832
63	10	513940591209045082303678900332477387543/8351237587120678284566779916350956275005004074332025685520109442734145499299840000
63	6	60269688097887701595914138407028723/997810205214418704130056821174399970520078408881229042945259829521482319396864
63	2	9570187589210028961633371971629099787/159912214467258155477685422130318311064928355528596970303595588468048087503339520
65	64	2681760287037138884651035416887950517923333656131/3864875863247435569178842025993701048680340412750337245111903937043151637957816452860870656
65	56	48256155336315072718553921904378500861280067/4115025624963628091947896411864374416774083832605580233307841362295226894120116010614784
65	52	39616971603103919804989420878145025921485/4052635472148700203106790196403771812070610236361758869865872634013605670685694230528
65	48	53616653216050131767804664104657624913316425/6698082150178679802355868260049237453886807879774887361619721563248311631999261088940032
65	44	37137539410913449358934283527850943646187/5500466964590979063546855593524098583847032394168830619227843080614957616831779569664
65	40	13707225777698511424559907179553935997260835/2338009807137841063086482317186997979186904637279913513018204696605542739471440191422464
65	36	87570449148854189208196609165983202659/16788328693257705243899947704984762603306702645909305441594415617859193614081458176
65	32	4093209717798014913193498946673608838660525/864474214403907619964749764338049672976670622187531046830260560089444374258347633803264
65	28	13871412455145396454056370443830323325/3173583326201918152262081148785373104021409005144327349708034578368934766708785152
65	24	1286664363719445587536307235510877810327515/314339389354248463267547167865729115478460898348084531208317560216161428180074812669952
65	20	401799263214571780625288038499486628875/103513834157808019562577987237760541752309298374982415119018091913479758098907267072
65	16	29217011750869260170568511335183086930184685/7849034939394626120229132968681297289615885233737593438940757592646544748351249803378688
65	12	7131770857908941070392116003213378587/1977573060630176617785413484191906445921184964801823682331161916039445654234202112
65	8	1579509516123785945804147072811778205923/447796396235078813501483308852889675813504683921710247085110275631929512270820802560
65	4	2783539829420312984764250480983741027/799561072336290777388427110651591555324641777642984851517977942340240437516697600
65	0	42899664491438096124127669571043498501921/12376389085985262659007746535874619651523256607450897616011796383280075555854652276736
67	66	366072443144504415735992012965769354901005249807/8763381317828487627789234826381066331310074191701346079032805438644355458160165212882206720
67	58	23560263693523775142875113098691206921/33452202505308862544084252558355161044164803433827299704730938513579344127064014848
67	54	48256155336315072718553921904378500861280067/82300512499272561838957928237287488335481676652111604666156827245904537882402320212295680
67	50	74281821755819849634355164146521923602784375/154929552343263376297970518015051927194251382262619133755725733549917469053200299970265088
67	46	54093245689081688494629594452254581579212571/133961643003573596047117365200984749077736157595497747232394431264966232639985221778800640
67	42	74363587230731322401142502947281479188905221/212424891048523845160428964818704387823267335615717856325654026720160740329119423106383872
67	38	18900423643628010968987058119493310702927185/60788254985583867640248540246861947458859520569277751338473322111744111226257444976984064
67	34	10848268070050908552998002599747927867931809/38508396823446793980247944047785849068960782261080928449711606767620703944235485505781760
67	30	297201224882190880677354156962010732321875/1145147660638942561511746441071182683683381863157508659437488014663939300965603359064064
67	26	239584769653970654144139854836365602526243/987923795113352313126576813292291505789448537665408526654712332107935917137377982676992
67	22	2019313012223445503595488675640213750451575/8801502901918956971491320700240415233396905153746366873832891686052519989042094754758656
67	18	94159765231608216259674326359925848609074925/429080576686906227905859268954577585165668392777655107995428081731344446243201655918034944
67	14	1211865313459977372683875335341019613347513/5716383989475077846665474991196463012045182523170236117996069955428856119247408820387840
67	10	304420721900875799562255942710619527875/1472752592062036986627100660227281600453304293786958145968807128745012618135143972864
67	6	72949235143512461392258804851986426463827/358826322772582891345267546172907648118979411195159921677410734026111938122276143104000
67	2	12477594996708230120815115304434849516841/61881945429926313295038732679373098257616283037254488080058981916400377779273261383680
69	68	178046723179523511509931294968508036104644907323275/70722071525366436580421742918917284544093431141445137854696580072898313324730265815789038731264
69	60	2681760287037138884651035416887950517923333656131/63322126143445984365426147753880797981578697322501525423913434104514996436300864763672504827904
69	56	23560263693523775142875113098691206921/669044050106177250881685051167103220883296068676545994094618770271586882541280296960
69	52	18096058251118152269457720714141937822980025125/629258745167771438145760458245201830814648168791825047730146280211886642710463820033851129856
69	48	44965262769522948978662992696694604420885475/1859154628119160515575646216180623126331016587151429605068708802599009628638403599643181056
69	44	36105136547372804361288444187844713312183349831/1724507367762574840999691430427305386984708661892213285515075284306948165093478329275897610240
69	40	2629164121013149813527778282544234359108929/141616594032349230106952643212469591882178223743811904217102684480107160219412948737589248
69	36	468278658649058207495730165796421582187344473887/27886733551146570447699298335328412120646722780197306982027313465406834513268055398081393328128
69	32	52511660050879570886612185896281689506225/3400741537655041546307610643181087969726406745134419655299206831426243984685731187523584
69	28	1711070333429172603371857668444234178766931375/118826628722086754542786873373231628233300680157826605216084089670941882877796154421068955648
69	24	376008426544337433813545896740827399218015/27661866263173864767544150772184162162104559054631438746331945299022205679846583514955776
69	20	473216495318838688158715020798268231078747351905/36483567356895168328291190983242957685545648191862060139802158638223975337617817156877352435712
69	16	2343339306169649277148256598876436282837359/187497394854782553370627579711243986795081986759983744670271094538066480711315009308721152
69	12	7162429140688619804830378459844003287204025/589451131155270684585947049162143811121772331564049186723936007935466718824997143370006528
69	8	562383666519535489908622493421600942635/47205596240304238150310752740969183930319069206118816362894923231879614970752772603904
69	4	36333871705365088569348260669474567321083249/3085702851072777834426696597187800823030215769120279447359045442620924576847518174596300800
69	0	3629174697460650354221442470255472610161/309409727149631566475193663396865491288081415186272440400294909582001888896366306918400
